0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:15 -0500] "POST /superabarrotes/VentasController HTTP/1.1" 200 4783
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:17 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:51 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:51 -0500] "GET /superabarrotes/noAcceso.html HTTP/1.1" 200 4152
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:56 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:01 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:01 -0500] "GET /superabarrotes/administracion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:35 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3815
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:37 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:38 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:49:38 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:37 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:37 -0500] "GET /superabarrotes/noAcceso.html HTTP/1.1" 200 4146
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:38 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:38 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:44 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:54 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:50:54 -0500] "GET /superabarrotes/ventas.jsp HTTP/1.1" 200 37812
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:51:10 -0500] "POST /superabarrotes/detalleVenta.jsp HTTP/1.1" 200 6990
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:51:20 -0500] "POST /superabarrotes/VentasController HTTP/1.1" 200 5221
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:51:33 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
